"ITEM_SK","TOTAL_REVENUE","BASKETS","DISTINCT_CUSTOMERS","AVERAGE_PRICE"
"11673835","68.02000","21","15","3.2390476190476"
"11688885","68.02000","36","26","1.7900000000000"
"11604418","68.01000","21","12","2.9066666666667"
"14883892","68.00000","55","38","0.8363636363636"
"12734620","68.00000","20","9","3.2525000000000"
"12807611","67.98994","7","5","8.9985635714286"
"14536552","67.98994","7","6","8.9985635714286"
"11614932","67.98000","34","17","1.6194117647059"
"11866339","67.97995","7","6","9.7114214285714"
"11842157","67.96996","7","5","6.8528542857143"
"11746521","67.96000","41","28","1.4280487804878"
"14197619","67.96000","20","13","3.0980000000000"
"14070009","67.95996","11","7","4.2084831818182"
"11752473","67.95000","42","25","1.2328571428571"
"15281760","67.94997","8","6","8.4937462500000"
"11842158","67.93999","7","7","8.9914278571429"
"11840558","67.93000","7","6","9.7042857142857"
"13828572","67.93000","7","5","9.7042857142857"
"12691602","67.93000","7","2","9.7042857142857"
"14306412","67.93000","7","7","9.7042857142857"
"15586274","67.92999","8","7","7.8662493750000"
"11750545","67.92996","8","3","3.3491653125000"
"11729106","67.92996","16","8","2.2924994531250"
"11735915","67.92000","34","23","2.1914285714286"
"14993816","67.92000","8","6","8.4900000000000"
"11671394","67.92000","8","8","8.4900000000000"
"12796508","67.92000","21","18","2.8771428571429"
"14306209","67.91998","10","4","5.7919990000000"
"14315970","67.90999","10","7","6.2909995000000"
"11736240","67.90000","10","6","6.7900000000000"
"11671605","67.90000","32","22","1.5568750000000"
"14947007","67.89999","13","10","5.7599996153846"
"11637037","67.89999","11","9","5.7181813636364"
"11702274","67.88999","26","15","2.9517386956522"
"11658375","67.88000","11","11","5.7172727272727"
"11603908","67.87999","15","12","3.5488886666667"
"14465823","67.87000","40","8","1.6967500000000"
"12182229","67.87000","13","7","5.2207692307692"
"11952619","67.86000","24","9","3.0354166666667"
"12148103","67.86000","14","10","4.8471428571429"
"12822409","67.85000","17","9","3.2279411764706"
"11734719","67.85000","20","9","2.8100000000000"
"15640460","67.85000","28","19","1.7096428571429"
"14397541","67.83998","10","8","2.8919995000000"
"11666826","67.83000","16","13","3.9900000000000"
"11670790","67.83000","16","5","3.9900000000000"
"11752799","67.83000","17","12","3.9900000000000"
"11828128","67.83000","17","9","3.9900000000000"
"12876460","67.83000","16","10","3.9900000000000"
"11640866","67.77000","23","15","2.9465217391304"
"11632938","67.69000","78","50","0.5610389610390"
"11681574","67.69000","11","7","6.1536363636364"
"14548287","67.68000","47","36","0.9056382978723"
"15243320","67.66000","33","9","1.9900000000000"
"15267299","67.66000","23","14","1.9900000000000"
"11842769","67.66000","26","8","1.9900000000000"
"11700664","67.58000","16","9","4.2237500000000"
"11748568","67.53000","22","11","2.8828571428571"
"15704146","67.50000","20","15","2.5000000000000"
"12165324","67.50000","66","30","0.5000000000000"
"14482768","67.47000","13","6","5.1900000000000"
"11603044","67.47000","13","10","5.1900000000000"
"14334550","67.45000","11","6","6.7450000000000"
"11635050","67.44000","22","13","3.0654545454545"
"14221886","67.43000","16","9","3.9650000000000"
"12843524","67.41000","10","6","6.7410000000000"
"12872266","67.41000","9","3","7.4900000000000"
"15779374","67.41000","9","7","7.4900000000000"
"14065604","67.40000","20","7","3.2205000000000"
"15609976","67.40000","10","4","6.7400000000000"
"11693650","67.40000","20","16","3.3700000000000"
"15088215","67.38999","12","9","5.1991662500000"
"11748528","67.38000","12","10","5.6150000000000"
"12244368","67.37999","17","5","3.6694114705882"
"15209723","67.35000","15","11","4.4900000000000"
"15023482","67.35000","15","8","4.4900000000000"
"11660984","67.35000","23","16","2.8413043478261"
"11682615","67.35000","21","8","3.2071428571429"
"11641229","67.35000","15","9","4.4900000000000"
"13008330","67.35000","14","10","4.4900000000000"
"14045751","67.35000","20","11","3.2425000000000"
"15723114","67.33000","14","7","4.1328571428571"
"12529527","67.31000","40","26","1.5890000000000"
"11723274","67.30999","23","16","1.9491303804348"
"15252552","67.28000","22","15","3.0581818181818"
"11722866","67.23000","28","16","2.1787500000000"
"12621151","67.20995","7","5","9.6014214285714"
"11628274","67.14000","16","13","4.1962500000000"
"14871480","67.13000","26","18","2.4784615384615"
"15598364","67.12000","8","6","8.3900000000000"
"11666399","67.09000","43","32","1.6703488372093"
"14993804","67.04000","14","10","4.1971428571429"
"12210053","67.04000","15","12","4.1833333333333"
"15090638","67.01000","27","18","2.3233333333333"
"11889734","66.97999","14","7","4.4271425000000"
"11735805","66.96999","12","10","4.3102775000000"
"14556283","66.96996","7","4","9.5671371428571"
"13034590","66.96000","25","12","2.7900000000000"
"11678914","66.95000","31","17","1.6254838709677"
"14078720","66.93000","7","6","9.5614285714286"
"14446469","66.92000","8","4","8.3650000000000"
"15194179","66.91000","9","7","7.4344444444444"
"14384056","66.88000","11","6","5.9900000000000"
"11599382","66.88000","17","15","3.0958823529412"
"11631925","66.87000","13","7","5.1438461538462"
"13016338","66.87000","14","10","4.4200000000000"
"15641316","66.87000","14","10","5.1328571428571"
"11855568","66.87000","13","6","5.1438461538462"
"12787386","66.83000","19","7","3.5173684210526"
"11743155","66.80000","20","2","2.5797500000000"
"11681473","66.79999","20","14","2.8501752631579"
"14498801","66.79000","21","12","3.1804761904762"
"11745671","66.78000","41","8","1.5900000000000"
"11733319","66.74000","26","16","2.3753846153846"
"13803119","66.74000","43","19","1.4481395348837"
"11704365","66.70998","11","7","4.9281811363636"
"14306671","66.70000","13","9","6.0181818181818"
"12184566","66.70000","38","22","1.3242105263158"
"12511801","66.66000","24","19","2.7775000000000"
"11644347","66.62000","44","21","1.3877272727273"
"11622870","66.59000","11","8","6.0536363636364"
"11722656","66.58000","36","30","1.5322222222222"
"11622145","66.55000","36","20","1.4814285714286"
"11620304","66.53000","7","3","9.5042857142857"
"11823131","66.51000","9","5","7.3900000000000"
"14339673","66.48999","11","3","5.2272722727273"
"12835952","66.47995","7","5","9.4971357142857"
"11670599","66.45000","41","15","0.9390243902439"
"11779470","66.44995","8","3","2.4956535000000"
"12915352","66.43000","8","7","9.4900000000000"
"11734191","66.43000","15","10","3.5962222222000"
"14872487","66.43000","7","5","9.4900000000000"
"11832038","66.42000","17","13","3.6900000000000"
"11676053","66.41000","24","19","2.2900000000000"
"11843038","66.40999","10","7","6.1409995000000"
"14527023","66.38000","12","8","5.5316666666667"
"15050880","66.37000","22","13","2.7450000000000"
"11773281","66.33000","61","22","0.9900000000000"
"14095643","66.33000","15","12","3.8900000000000"
"11660835","66.33000","30","18","1.4125000000000"
"15221649","66.31000","19","9","3.4900000000000"
"11654363","66.31000","29","17","2.2865517241379"
"11733151","66.31000","19","12","3.4900000000000"
"14308595","66.27000","20","13","3.0660000000000"
"14940806","66.24996","9","6","4.6203686666667"
"15582794","66.18000","14","8","4.7271428571429"
"14309425","66.13999","12","10","5.0949995833333"
"11753274","66.12000","10","6","6.6120000000000"
"12734595","66.06000","14","10","4.7185714285714"
"11701190","66.06000","57","12","1.0889473684211"
"11658836","66.04000","19","12","2.5794736842105"
"11651831","66.03000","7","4","9.4328571428571"
"11667846","66.03000","40","18","0.9377500000000"
"11669628","66.02000","36","24","1.5905714285714"
"14313222","66.02000","44","20","0.7718181818182"
"15075615","66.00000","21","12","2.0000000000000"
"11656979","65.99995","7","4","7.9999942857143"
"11626735","65.98000","20","14","2.8740000000000"
"15641296","65.94997","11","5","4.6318168181818"
"12775194","65.94997","8","5","6.3687481250000"
"14333619","65.93999","8","5","8.7057135714286"
"12168359","65.93997","11","8","6.7711083333333"
"15243337","65.93000","9","5","9.5455555555556"
"15598273","65.93000","9","4","7.3255555555556"
"12511229","65.92999","8","6","7.6162493750000"
"11693370","65.92999","8","3","7.6162493750000"
"11712931","65.91999","9","6","6.7688883333333"
"14306318","65.91999","9","6","6.7688883333333"
"11686897","65.91000","39","24","1.6900000000000"
"11686901","65.91000","38","19","1.6900000000000"
"14492688","65.91000","9","7","7.3233333333333"
"14963186","65.91000","34","17","1.6900000000000"
"12754705","65.91000","9","6","7.3233333333333"
"12785508","65.91000","19","9","3.4689473684211"
"15658478","65.91000","9","8","7.3233333333333"
"15662724","65.91000","19","10","3.4689473684211"
"12810647","65.90999","13","11","5.1452775000000"
"12016433","65.90999","13","10","6.6577772222222"
"11841015","65.90000","10","4","6.5900000000000"
"15244270","65.90000","10","6","6.5900000000000"
"15294141","65.90000","10","4","6.5900000000000"
"15709358","65.89999","11","8","5.5363631818182"
"15696484","65.89000","25","9","2.6356000000000"
"15732639","65.89000","11","8","5.9900000000000"
"15253023","65.89000","11","7","5.9900000000000"
"11742502","65.89000","11","5","5.9900000000000"
"14306306","65.89000","11","9","5.9900000000000"
"11686174","65.89000","11","10","5.9900000000000"
"15292274","65.88999","11","7","5.1727268181818"
"14094307","65.88000","17","8","2.9841176470588"
"11733020","65.88000","12","9","5.4900000000000"
"12152043","65.87000","12","7","5.1566666666667"
"11673916","65.85999","17","9","3.6995831250000"
"12197970","65.85000","15","8","4.3900000000000"
"14534244","65.85000","14","7","4.3828571428571"
"14520155","65.84999","12","9","4.2947220833333"
"12189979","65.83999","17","12","3.4807841176471"
"14397608","65.82000","15","9","3.9236666666667"
"15561810","65.82000","17","8","3.6370588235294"
"14313235","65.80000","20","8","3.2900000000000"
"11779510","65.80000","19","14","3.2900000000000"
"15599447","65.78000","26","17","2.5300000000000"
"12759678","65.78000","22","10","2.9900000000000"
"15245250","65.76000","22","17","2.8081818181818"
"12916332","65.76000","22","17","2.8536363636364"
"11642879","65.71000","14","5","3.5185714285714"
"15281694","65.70999","10","8","6.0709995000000"
"14528637","65.70000","24","7","2.2400000000000"
"11849914","65.67999","37","17","1.2833333108108"
"11837456","65.67000","31","14","1.9900000000000"
"15273727","65.64000","49","12","1.2297959183673"
"14195845","65.61000","45","24","1.3500000000000"
"12775910","65.61000","9","6","7.2900000000000"
"11680409","65.61000","9","7","7.2900000000000"
"11853512","65.61000","9","7","7.2900000000000"
"11744684","65.58000","43","18","1.2574418604651"
"11634586","65.56999","17","12","4.1729410294118"
"14402909","65.54000","41","23","0.9291463414634"
"12186077","65.50999","17","12","3.8535288235294"
"11694371","65.50000","18","12","3.2566666666667"
"11682109","65.50000","36","22","0.8850000000000"
"11669470","65.49000","20","16","3.1100000000000"
"15764736","65.48994","7","6","4.4747582142857"
"11693823","65.48000","17","8","2.9723529411765"
"11748564","65.48000","17","11","2.9723529411765"
"14492656","65.45000","29","20","2.0500000000000"
"11668299","65.44998","7","4","7.9214271428571"
"13805882","65.42000","12","11","5.4516666666667"
"12511819","65.40999","10","7","6.0409995000000"
"12789609","65.40000","10","7","6.5400000000000"
"11637041","65.39000","11","8","5.9445454545455"
"13027077","65.37000","13","5","5.0284615384615"
"13884738","65.35000","13","6","4.3361538461538"
"14327215","65.32999","11","9","5.3330300000000"
"15554296","65.32000","8","5","8.1650000000000"
"11637843","65.31000","19","12","3.4373684210526"
"11705297","65.31000","25","19","2.4924000000000"
"12182256","65.30998","11","8","4.8766659090909"
"14198821","65.30000","20","13","3.2650000000000"
"15207771","65.29000","11","7","5.9354545454545"
"11604388","65.29000","11","7","5.9354545454545"
"12829020","65.28000","21","15","2.9661904761905"
"11682293","65.21000","19","15","3.4321052631579"
"11735011","65.19000","36","18","1.5900000000000"
"11622137","65.17000","35","26","1.5157142857143"
"11822090","65.17000","8","8","8.1462500000000"
"14911520","65.17000","15","8","3.4300000000000"
"11676356","65.14000","22","17","2.9609090909091"
"15110138","65.14000","11","8","5.9218181818182"
"11669817","65.06000","15","10","4.6757142857143"
"11725685","65.03000","7","5","9.2900000000000"
"11731896","65.03000","7","6","9.2900000000000"
"14944653","65.00999","13","6","4.6161534615385"
"15060590","64.98994","7","4","8.3318971428571"
"11839681","64.97995","7","7","9.2828500000000"
"11651924","64.97000","23","15","2.6508695652174"
"14054001","64.96996","7","3","9.2814228571429"
"14332829","64.96995","7","5","9.2814214285714"
"14482851","64.96000","14","11","4.6400000000000"
"11686531","64.95000","37","18","1.5259459459459"
"14356496","64.94000","7","5","9.2771428571429"
"11735751","64.94000","13","9","3.8669230769231"
"11752894","64.94000","16","11","4.0587500000000"
"15631713","64.94000","16","13","3.8400000000000"
"15028975","64.93999","7","5","8.5628564285714"
"11628462","64.93000","7","6","9.2757142857143"
"15586335","64.92999","8","5","7.4912493750000"
"15090625","64.92998","9","8","6.1033322222222"
"14506628","64.91000","12","10","5.4091666666667"
"14530956","64.90000","15","7","4.3266666666667"
"11620293","64.90000","10","7","6.4900000000000"
"11629952","64.90000","12","5","6.4900000000000"
"12774425","64.90000","10","4","6.4900000000000"
"15248689","64.89999","12","9","4.9916662500000"
"14994431","64.89000","10","9","5.9900000000000"
"15709350","64.89000","11","8","5.8990909090909"
"15052770","64.88000","12","7","5.4066666666667"
"14198811","64.88000","12","8","5.4066666666667"
"14309421","64.87000","13","8","4.9900000000000"
"14374599","64.87000","12","5","4.9900000000000"
"15251190","64.87000","15","9","4.3246666666667"
"15609994","64.87000","13","12","4.9900000000000"
"11692301","64.87000","28","8","2.3167857142857"
"11734822","64.87000","13","11","4.9900000000000"
"11684757","64.87000","13","8","4.9900000000000"
"11599706","64.87000","11","6","4.9900000000000"
"11630186","64.87000","12","8","4.5741666666667"
"15037410","64.87000","12","9","4.9900000000000"
"12182339","64.87000","13","6","4.9900000000000"
"12707445","64.87000","12","7","4.9900000000000"
"11833122","64.87000","12","8","4.9900000000000"
"14065681","64.86000","14","7","4.6328571428571"
"14082827","64.85000","14","7","4.3471428571429"
"15662729","64.83000","20","12","3.4121052631579"
"14321239","64.82000","25","11","2.3540000000000"
"11616252","64.82000","18","12","3.6011111111111"
"11693609","64.81000","19","16","3.4110526315789"
"15256507","64.80000","19","8","3.1952631578947"
"15221674","64.78000","20","15","3.5890000000000"
"11673856","64.76000","13","10","4.6130769230769"
"11676640","64.75000","14","10","4.6250000000000"
"11692995","64.75000","24","16","2.5900000000000"
"15597845","64.73000","19","13","3.2073684210526"
"11699553","64.71000","9","8","7.1900000000000"
"11669858","64.71000","19","11","3.4057894736842"
"14960042","64.70999","11","10","5.0654540909091"
"11893650","64.70000","35","22","1.6210000000000"
"15662730","64.69000","24","18","2.1566666666667"
"11601353","64.68999","12","9","4.9741662500000"
"11674645","64.68000","12","9","5.3900000000000"
"12796503","64.68000","19","11","3.2726315789474"
"12511803","64.66000","22","15","2.7127272727273"
"11689736","64.62000","35","28","1.3827142857143"
"11658833","64.62000","17","11","3.6017647058824"
"14362711","64.61000","20","12","2.7765000000000"
"11824954","64.60000","19","13","3.2215789473684"
"15144888","64.56000","23","12","2.6856521739130"
"12895427","64.54000","15","14","4.0714285714286"
"15251382","64.53000","26","15","2.3900000000000"
"11780342","64.51000","50","22","0.9280000000000"
"11641901","64.47000","20","7","3.0840000000000"
"11690450","64.43000","27","17","2.3862962962963"
"11625027","64.42000","18","13","3.1622222222222"
"15601521","64.41998","17","7","3.2167635294118"
"15649947","64.41000","15","13","2.2566666666667"
"11744739","64.41000","36","23","1.3594444444444"
"12896182","64.36999","13","6","4.0035896153846"
"12790085","64.36000","14","8","4.5971428571429"
"15501658","64.35000","15","10","4.2900000000000"
"11694790","64.35000","57","32","0.9900000000000"
"15631685","64.35000","13","7","4.2976923076923"
"15005124","64.34999","15","8","3.6409996666667"
"14339680","64.33000","15","8","3.7900000000000"
"11829004","64.32000","22","13","2.9204761904762"
"15289593","64.32000","34","26","1.3664705882353"
"14198809","64.30000","16","10","3.2400000000000"
"13811489","64.28000","12","9","5.3566666666667"
"11688507","64.28000","19","10","2.9373684210526"
"11685317","64.26000","13","8","4.5900000000000"
"11853070","64.26000","14","11","4.5900000000000"
"14811029","64.25000","7","5","9.1785714285714"
"13026040","64.25000","13","9","4.6353846153846"
"11712660","64.15996","8","7","4.7647899218750"
"11691181","64.15000","33","16","1.8393750000000"
"11691787","64.14000","16","15","4.0087500000000"
"12880430","64.12000","23","11","2.2900000000000"
"14399021","64.11000","9","4","7.1233333333333"
"14005137","64.09000","14","9","3.7700000000000"
"11753799","64.08000","58","19","0.8900000000000"
"15090731","64.08000","53","26","0.8900000000000"
"11667767","64.06000","14","11","4.5757142857143"
"15582346","64.00000","1269","540","0.0309910266516"
"14961290","63.96000","11","8","5.8145454545455"
"11643593","63.95997","7","6","9.1371385714286"
"11690958","63.95997","7","4","6.9942835714286"
"11742085","63.94997","8","5","6.1187481250000"
"14492830","63.94000","11","7","5.8127272727273"
"15014564","63.93999","7","4","8.1819042857143"
"12600528","63.93999","8","6","7.3674993750000"
"11655609","63.93996","9","5","3.5129616666667"
"12157883","63.93000","7","5","9.1328571428571"
"12212757","63.92000","8","6","7.9900000000000"
"11673735","63.92000","8","4","7.9900000000000"
"11749795","63.92000","17","8","3.5488235294118"
"11821973","63.92000","8","3","7.4906250000000"
"11693713","63.92000","8","8","7.9900000000000"
"11735952","63.92000","13","9","7.1022222222222"
"13992900","63.92000","8","8","7.9900000000000"
"11606384","63.92000","8","7","7.9900000000000"
"11618730","63.92000","8","7","7.9900000000000"
"15113786","63.92000","15","11","4.2613333333333"
"14405549","63.92000","8","6","7.9900000000000"
"11811710","63.91998","10","10","5.2253325000000"
"11673990","63.91000","15","12","4.2606666666667"
"15742424","63.90999","10","5","5.8909995000000"
"11650567","63.90999","13","7","4.5315380769231"
"12934086","63.90000","11","9","5.1736363636364"
"15158599","63.90000","12","9","5.8090909090909"
"11851689","63.89999","11","8","5.3545450000000"
"11672727","63.89000","11","9","5.8081818181818"
"14498939","63.89000","10","9","5.8900000000000"
"15649809","63.88998","14","9","2.9816662500000"
"12778937","63.88000","11","8","5.3536363636364"
"15245150","63.88000","12","9","5.3233333333333"
"15245151","63.88000","12","9","5.3233333333333"
"15207765","63.87000","13","9","4.9130769230769"
"12180421","63.87000","13","9","4.9130769230769"
"12153400","63.84000","16","15","3.9900000000000"
"11684442","63.84000","15","7","3.9900000000000"
"11693476","63.84000","16","10","3.9900000000000"
"11732879","63.84000","16","15","3.9900000000000"
"11735374","63.84000","17","10","3.9900000000000"
"11606539","63.84000","16","10","3.9900000000000"
"11687019","63.83000","17","10","3.7547058823529"
"15256497","63.83000","17","11","3.7547058823529"
"14441214","63.83000","13","10","3.8361538461538"
"15245246","63.82000","18","11","3.5455555555556"
"12779271","63.81000","22","16","2.6963636363636"
"11688411","63.80000","19","16","3.1900000000000"
"11669000","63.78000","23","10","2.5782608695652"
"11678388","63.74000","29","22","1.8139285714286"
"14150618","63.73000","34","24","1.4642647058824"
"11748636","63.71000","27","16","2.1900000000000"
"11617238","63.68000","29","13","1.9900000000000"
"15245245","63.64998","13","10","4.9338453846154"
"12766137","63.64000","22","9","2.6457142857143"
"11641062","63.63000","22","13","2.7563636363636"
"11673194","63.60000","8","5","7.9500000000000"
"15090970","63.60000","17","6","3.7411764705882"
"14910865","63.59000","21","10","2.7757142857143"
"14462991","63.57000","13","9","4.8900000000000"
"11609753","63.57000","10","7","4.8800000000000"
"11620280","63.49000","11","10","5.7718181818182"
"14490139","63.48000","22","15","2.8854545454545"
"11689111","63.46000","7","4","9.0657142857143"
"12828946","63.46000","32","21","1.8587500000000"
"14197610","63.43000","19","8","3.1805263157895"
"11853059","63.43000","16","10","3.7275000000000"
"11669952","63.42000","24","16","2.2762500000000"
"11620610","63.41000","34","17","1.8157575757576"
"14482794","63.40000","10","6","6.3400000000000"
"13798720","63.40000","11","7","5.7636363636364"
"15292278","63.40000","12","9","6.4483333333333"
"14433513","63.37000","13","10","4.8746153846154"
"11748907","63.36999","30","16","1.6374444166667"
"11658830","63.36000","21","12","2.6328571428571"
"14390938","63.35000","15","10","4.2233333333333"
"14095698","63.34000","16","14","3.9587500000000"
"11901989","63.33000","19","17","3.7005263157895"
"11673848","63.32000","17","10","3.5194117647059"
"14870356","63.32000","16","11","3.5212500000000"
"14559523","63.25000","58","24","1.0051724137931"
"12822446","63.22000","18","16","3.5122222222222"
"11743655","63.19000","9","7","5.9122222222222"
"11697938","63.12000","92","43","0.2400000000000"
"14492669","63.06000","25","20","2.5224000000000"
"11613530","63.05999","12","6","3.7519441666667"
"11620309","63.03000","7","4","9.0042857142857"
"14072561","63.01000","54","30","0.7127777777778"
"11615491","62.98000","23","13","2.6082608695652"
"15591369","62.93999","7","6","8.2771421428571"
"14116804","62.93000","7","3","8.9900000000000"
"11951739","62.93000","7","6","8.9900000000000"
"12152058","62.93000","7","4","8.9900000000000"
"12190535","62.93000","7","7","8.9900000000000"
"12771745","62.93000","7","5","8.9900000000000"
"15666248","62.93000","15","10","3.9620000000000"
"13967508","62.93000","7","5","8.9900000000000"
"11691910","62.93000","7","7","8.9900000000000"
"14946291","62.93000","7","5","8.9900000000000"
"15014561","62.93000","7","4","8.9900000000000"
"11871026","62.93000","9","5","8.9900000000000"
"11651917","62.92000","18","11","3.4955555555556"
"11628112","62.91000","9","5","6.9900000000000"
"14502826","62.91000","9","9","6.9900000000000"
"15052771","62.89999","11","5","5.1121209090909"
"15554238","62.89000","21","15","2.7100000000000"
"14546917","62.89000","10","5","5.7900000000000"
"11679876","62.88997","10","6","2.3689994250000"
"15581513","62.88000","13","9","4.8369230769231"
"11855565","62.88000","12","5","5.2400000000000"
"15619191","62.88000","12","5","5.2400000000000"
"12724715","62.87999","12","10","4.3102775000000"
"15581373","62.87000","15","9","4.1913333333333"
"11608043","62.87000","35","24","1.2562857142857"
"11612387","62.87000","12","6","4.8233333333333"
"12935465","62.86000","13","7","4.5284615384615"
"12822407","62.85000","15","9","4.1900000000000"
"12865471","62.85000","16","12","4.2566666666667"
"11842247","62.85000","31","18","1.6309677419355"
"15202739","62.84000","27","15","2.2894230769231"
"15211858","62.82000","17","12","3.3435294117647"
"11687964","62.82000","18","12","3.4900000000000"
"11613599","62.82000","17","7","3.4900000000000"
"15618259","62.82000","18","8","3.4900000000000"
"15632682","62.82000","18","13","3.4900000000000"
"11695843","62.82000","19","14","3.4900000000000"
"11676552","62.80000","27","21","1.6611111111111"
"14278870","62.79000","45","12","1.3597727272727"
"12712692","62.79000","27","19","2.0296296296296"
"12787799","62.79000","21","12","2.9900000000000"
"15245165","62.79000","21","9","2.9900000000000"
"11688270","62.78998","11","6","3.5918177727273"
"11599410","62.77000","28","18","1.8542857142857"
"15037457","62.77000","47","11","1.3355319148936"
"12813486","62.75000","15","12","4.1833333333333"
"11704211","62.73000","17","10","3.6900000000000"
"15545715","62.73000","17","10","3.6900000000000"
"15661130","62.71999","10","5","6.4133327777778"
"6574046","62.69999","7","4","8.2428564285714"
"11599167","62.66000","59","28","0.8527118644068"
"11726540","62.65000","25","21","2.5750000000000"
"11683630","62.64000","16","10","3.9150000000000"
"12186097","62.61000","17","9","3.6829411764706"
"11610823","62.60000","10","9","6.2600000000000"
"13797784","62.60000","13","8","4.4834615384615"
"14101356","62.60000","22","13","2.7009090909091"
"11732127","62.59000","30","16","2.3832142857143"
"11838242","62.58000","38","17","1.4900000000000"
"15161192","62.52000","27","13","2.2270370370370"
"14065591","62.50000","18","13","3.1400000000000"
"14883891","62.50000","46","29","0.7391304347826"
"11706152","62.46999","41","20","0.9802008464634"
"11604257","62.45000","16","9","3.6537500000000"
"11667087","62.44997","13","7","3.5346142307692"
"11675529","62.43000","7","3","8.9185714285714"
"14544590","62.42997","18","6","1.8939812500000"
"15075330","62.41000","9","6","6.9344444444444"
"11701127","62.40999","9","6","5.8244438888889"
"15143878","62.40000","20","15","3.1200000000000"
"11619513","62.40000","10","8","6.2400000000000"
"11633031","62.38000","16","11","2.4637500000000"
"15619190","62.38000","12","6","5.1983333333333"
"11779018","62.37000","12","9","4.8066666666667"
"14535631","62.34000","15","13","3.8828571428571"
"12834601","62.34000","16","8","3.8900000000000"
"13894067","62.32000","8","4","7.7900000000000"
"11729194","62.28999","13","9","2.4523075384615"
"11842718","62.28000","30","18","1.9433333333333"
"15211191","62.27000","12","7","4.7900000000000"
"15258044","62.27000","14","10","4.4478571428571"
"14066869","62.26000","23","17","2.6204347826087"
"11692466","62.25000","24","14","2.4900000000000"
"11669739","62.25000","15","12","4.1500000000000"
"14306386","62.21999","9","7","6.1725922222222"
"11726403","62.16000","24","18","2.5900000000000"
"11619743","62.10999","10","4","5.7109995000000"
"14072563","62.10000","64","32","0.6951562500000"
"14306161","62.07999","14","12","3.7635710714286"
"11670494","62.05000","15","13","4.1366666666667"
"12896061","62.04000","16","14","3.6593750000000"
"15222891","62.01000","19","14","3.2636842105263"
"11599240","61.99000","62","31","0.8754838709677"
"11661951","61.99000","49","20","1.0875510204082"
"14095725","61.97000","31","22","1.8706451612903"
"13804011","61.95000","32","17","1.3775000000000"
"12787482","61.95000","23","14","2.4334782608696"
"11691926","61.93999","7","6","7.8961900000000"
"11733306","61.93998","8","5","6.4924987500000"
"12156085","61.92998","9","6","5.7699988888889"
"14506667","61.92998","9","8","5.7699988888889"
"6583162","61.92998","9","7","5.4922213888889"
"11641379","61.92998","9","7","5.4922213888889"
"11948035","61.92000","8","6","7.7400000000000"
"12897301","61.92000","8","6","7.7400000000000"
"15571639","61.92000","8","6","7.7400000000000"
"15666246","61.91999","9","6","6.3244438888889"
"15618274","61.91000","12","5","5.1591666666667"
"12691672","61.91000","9","8","6.8788888888889"
"14094446","61.91000","9","6","6.8788888888889"
"11750694","61.91000","9","7","6.8788888888889"
"11649543","61.90000","32","25","1.7443750000000"
"14345267","61.89000","13","10","5.6823076923077"
"13009826","61.89000","11","2","5.6263636363636"
"12157833","61.89000","15","7","4.1260000000000"
"11679607","61.89000","11","8","5.6263636363636"
"11743438","61.88000","57","21","1.1900000000000"
"11599713","61.87000","13","8","4.7592307692308"
"11653295","61.87000","25","12","2.6900000000000"
"15750183","61.87000","23","16","2.6900000000000"
"13959879","61.86999","14","12","3.5985712500000"
"15661128","61.84000","16","11","3.8650000000000"
"11651943","61.84000","15","14","3.8233333333333"
"11667632","61.84000","24","7","2.2556521739130"
"11666260","61.82000","17","12","3.4311764705882"
"15110145","61.82000","18","15","3.3452941176471"
"13894108","61.81000","18","9","3.2677777777778"
"13993711","61.76000","13","7","4.7507692307692"
"11832967","61.74000","24","16","2.4066666666667"
"12506017","61.73000","17","8","3.6311764705882"
"14355000","61.70000","28","11","2.1200000000000"
"15202610","61.69000","31","22","1.9900000000000"
"12497108","61.68000","10","7","8.8962500000000"
"14219704","61.67000","37","18","1.1710810810811"
"11602099","61.65000","15","10","4.1100000000000"
"13866911","61.64000","21","14","1.7566666666667"
"11842439","61.58000","12","8","5.1316666666667"
"14919888","61.58000","24","8","2.0600000000000"
"11726493","61.53000","22","9","2.6831818181818"
"15251394","61.52000","8","3","7.6900000000000"
"14308575","61.51000","23","12","3.2518181818182"
"11752470","61.51000","43","16","1.2574418604651"
"11687013","61.51000","19","9","3.2373684210526"
"14071295","61.51000","19","10","3.2373684210526"
"15223944","61.46000","14","10","4.1050000000000"
"14994445","61.43000","18","7","3.3680555555556"
"12860096","61.42999","11","4","5.1299995454545"
"15168539","61.42000","8","7","7.6775000000000"
"11661922","61.42000","8","7","7.6775000000000"
"15273904","61.41999","9","6","6.2688883333333"
"11669467","61.41000","19","11","3.2321052631579"
"15600891","61.39000","17","13","3.3764705882353"
"15168132","61.38000","15","7","1.4700000000000"
"12185984","61.38000","22","11","2.7900000000000"
"11839011","61.35000","16","11","4.0900000000000"
"11609115","61.32000","25","17","2.1900000000000"
"14509168","61.31000","19","12","3.2268421052632"
"14148481","61.31000","20","11","2.9355000000000"
"14060779","61.27000","20","12","2.6900000000000"
"15281707","61.26000","18","12","3.4033333333333"
"11622680","61.24000","32","17","1.4512500000000"
"11645225","61.19000","15","10","4.0793333333333"
"14102417","61.17000","25","22","1.8004000000000"
"11717719","61.16999","16","11","2.1760415625000"
"12711291","61.13000","7","7","8.7328571428571"
"11646130","61.11000","9","9","6.7900000000000"
